id,replaces,unit,difficulty,cognitive,question,choices,answer1based,answerFeedback,allChoiceFeedback,takeaway,material,context,scope,sources
920093,910093,5,1,1,과거 독도에 무리 지어 살았지만 사라진 바다 포유류는 무엇인가요?,"[""강치"", ""해달"", ""바다표범""]",1,독도 포획 기록과 개체군 연구의 대상은 멸종한 강치예요.,"[""독도 포획 기록과 개체군 연구의 대상은 멸종한 강치예요."", ""해달은 다른 바다 포유류이며 이 포획·멸종 기록의 강치와 같은 종이 아니에요."", ""바다표범과 강치는 다른 분류의 동물이에요. 이 독도 기록은 강치를 다뤄요.""]","독도에는 강치가 살았으며, 지나친 포획은 강치의 감소와 멸종에 큰 영향을 주었어요.",,,,https://www.mof.go.kr/doc/ko/selectDoc.do?bbsSeq=10&docSeq=45126&menuSeq=971 | https://www.mdpi.com/2077-1312/10/2/271
920094,910094,5,2,2,독도 강치를 크게 줄어들게 한 인간 활동은 무엇인가요?,"[""섬의 농경지 확대"", ""지나치게 많은 포획"", ""바다숲 채집만""]",2,남아 있는 포획 기록을 이용한 연구는 강한 포획 압력이 감소에 크게 작용했음을 설명해요.,"[""해당 연구가 강치 감소의 핵심 인간 활동으로 지목한 것은 포획이에요."", ""남아 있는 포획 기록을 이용한 연구는 강한 포획 압력이 감소에 크게 작용했음을 설명해요."", ""연구는 강치를 직접 잡은 포획 압력의 영향을 다뤄요.""]","독도에는 강치가 살았으며, 지나친 포획은 강치의 감소와 멸종에 큰 영향을 주었어요.",,,,https://www.mof.go.kr/doc/ko/selectDoc.do?bbsSeq=10&docSeq=45126&menuSeq=971 | https://www.mdpi.com/2077-1312/10/2/271
920095,910095,5,3,3,독도 강치 연구가 이용한 과거 인간 활동 기록은 무엇인가요?,"[""바닷새의 연도별 둥지 수만"", ""현재 물고기의 어획량만"", ""강치의 연도별 포획 기록""]",3,포획 자료를 모형에 넣어 개체군 변화의 한 요인을 계산했어요.,"[""새의 둥지 수는 강치가 몇 마리 잡혔는지를 기록한 자료가 아니에요."", ""현재 물고기 어획량은 과거 강치 포획 기록과 대상·시기가 달라요."", ""포획 자료를 모형에 넣어 개체군 변화의 한 요인을 계산했어요.""]","독도에는 강치가 살았으며, 지나친 포획은 강치의 감소와 멸종에 큰 영향을 주었어요.",2022년 강치 연구는 남아 있는 포획 자료와 생물학적 가정을 이용해 과거 개체군 변화를 모의 계산했어요.,,,https://www.mof.go.kr/doc/ko/selectDoc.do?bbsSeq=10&docSeq=45126&menuSeq=971 | https://www.mdpi.com/2077-1312/10/2/271
920096,910096,5,4,3,강치 모형에서 포획 압력이 커질 때 직접 늘어나는 항목은 무엇인가요?,"[""사람에게 잡혀 개체군에서 빠지는 수"", ""태어나는 새끼 수"", ""과거 조사에 실제 관찰된 수""]",1,포획 압력의 직접적인 효과는 잡히는 개체의 증가예요. 번식에 의한 보충과 함께 비교해요.,"[""포획 압력의 직접적인 효과는 잡히는 개체의 증가예요. 번식에 의한 보충과 함께 비교해요."", ""포획이 증가한다고 출생이 직접 같은 만큼 늘어나는 것은 아니에요."", ""모형 조건을 바꾼다고 과거 관찰 기록 자체가 바뀌지는 않아요.""]","독도에는 강치가 살았으며, 지나친 포획은 강치의 감소와 멸종에 큰 영향을 주었어요.","모형의 개체 수 변화: 출생으로 증가, 자연 사망과 포획으로 감소. 같은 번식 조건에서 포획 압력만 높여 본다.",,,https://www.mof.go.kr/doc/ko/selectDoc.do?bbsSeq=10&docSeq=45126&menuSeq=971 | https://www.mdpi.com/2077-1312/10/2/271
920097,910097,5,1,1,옛 강치 기록으로 당시 개체 수를 계산한 값은 무엇이라고 하나요?,"[""당시의 전수 관찰값"", ""추정값"", ""오늘의 실시간 개체 수""]",2,불완전한 기록과 가정으로 계산했으므로 정확한 전수 관찰값과 구분해요.,"[""모든 개체를 직접 센 것이 아니라 기록으로 계산한 값이에요."", ""불완전한 기록과 가정으로 계산했으므로 정확한 전수 관찰값과 구분해요."", ""과거를 계산한 값이므로 오늘의 실제 관찰 수가 아니에요.""]",과거 강치 개체 수의 모형 추정값은 당시 현장에서 전부 센 값과 구분해야 해요.,,,,https://www.mdpi.com/2077-1312/10/2/271 | https://www.mof.go.kr/doc/ko/selectDoc.do?bbsSeq=10&docSeq=45126&menuSeq=971
920098,910098,5,2,1,독도 강치의 ‘포획 수’는 무엇을 센 값인가요?,"[""당시에 살던 강치 전부"", ""그해 태어난 강치"", ""사람에게 잡힌 강치""]",3,포획 수는 사람이 잡은 강치를 센 값이에요. 잡히지 않은 강치까지 포함한 전체 개체 수와는 달라요.,"[""잡히지 않은 개체가 있을 수 있어 두 수가 같다고 가정할 수 없어요."", ""포획 수는 태어난 수가 아니라 사냥으로 잡힌 수예요."", ""포획 수는 사람이 잡은 강치를 센 값이에요. 잡히지 않은 강치까지 포함한 전체 개체 수와는 달라요.""]",과거 강치 개체 수의 모형 추정값은 당시 현장에서 전부 센 값과 구분해야 해요.,,,,https://www.mdpi.com/2077-1312/10/2/271 | https://www.mof.go.kr/doc/ko/selectDoc.do?bbsSeq=10&docSeq=45126&menuSeq=971
920099,910099,5,3,3,‘모형으로 계산한 강치 수’에 붙일 올바른 자료 표시는 무엇인가요?,"[""과거 기록과 가정으로 계산한 추정값"", ""연구자가 당시 강치를 모두 세어 얻은 수"", ""현재 독도에 사는 강치 수""]",1,계산의 성격을 밝혀 관찰한 수와 혼동하지 않게 해요.,"[""계산의 성격을 밝혀 관찰한 수와 혼동하지 않게 해요."", ""자료는 모형 추정이지 과거 현장 전수 조사로 제시되지 않았어요."", ""연구 대상은 과거 개체군이며 현재 살아 있는 개체 수가 아니에요.""]",과거 강치 개체 수의 모형 추정값은 당시 현장에서 전부 센 값과 구분해야 해요.,연구 방식: 과거 포획 기록을 넣고 번식과 사망에 관한 가정을 적용해 개체군을 계산했다.,,,https://www.mdpi.com/2077-1312/10/2/271 | https://www.mof.go.kr/doc/ko/selectDoc.do?bbsSeq=10&docSeq=45126&menuSeq=971
920100,910100,5,4,4,강치 연구의 번식 가정이 달라졌을 때 다시 해야 할 일은 무엇인가요?,"[""기존 계산값을 직접 관찰값으로 바꾸어 표시"", ""바뀐 가정으로 계산해 결과가 얼마나 달라지는지 비교"", ""포획 기록의 숫자를 결과에 맞게 바꾸기""]",2,모형 결과가 가정에 얼마나 의존하는지 확인하는 방법이에요.,"[""가정이 바뀌어도 계산값이 현장 관찰값으로 바뀌지는 않아요."", ""모형 결과가 가정에 얼마나 의존하는지 확인하는 방법이에요."", ""원기록을 바꾸는 것이 아니라 가정에 따른 결과 차이를 조사해야 해요.""]",과거 강치 개체 수의 모형 추정값은 당시 현장에서 전부 센 값과 구분해야 해요.,강치 개체군 모형은 포획 기록과 번식·사망 가정을 사용해요. 한 가정을 바꾸어 결과의 민감도를 살펴보려 해요.,,,https://www.mdpi.com/2077-1312/10/2/271 | https://www.mof.go.kr/doc/ko/selectDoc.do?bbsSeq=10&docSeq=45126&menuSeq=971
920101,910101,6,1,1,독도등대는 어느 큰 섬에 있나요?,"[""서도"", ""동도""]",2,등대는 동도에 있어요. 서도에는 주민숙소가 있어요.,"[""서도 주민숙소와 달리 독도등대는 동도 시설이에요."", ""등대는 동도에 있어요. 서도에는 주민숙소가 있어요.""]","독도등대는 동도에 있으며, 배가 바다에서 위치를 알아보는 데 도움을 주어요.",,,,https://dokdo.mofa.go.kr/kor/introduce/facility.jsp
920102,910102,6,2,2,독도등대가 바다를 지나는 배에 주는 도움은 무엇인가요?,"[""배가 닿을 접안 공간을 제공한다"", ""바닷물을 마실 물로 바꾼다"", ""빛으로 위치를 알아보게 한다""]",3,등대의 빛은 배가 바다에서 위치를 파악하는 항해 표지가 돼요.,"[""배가 닿는 공간은 접안시설의 역할이고, 등대는 항해 표지예요."", ""물을 만드는 역할은 담수화 시설이며 등대의 주요 역할과 달라요."", ""등대의 빛은 배가 바다에서 위치를 파악하는 항해 표지가 돼요.""]","독도등대는 동도에 있으며, 배가 바다에서 위치를 알아보는 데 도움을 주어요.",,,,https://dokdo.mofa.go.kr/kor/introduce/facility.jsp
920103,910103,6,3,3,동도에서 빛을 이용해 항해를 돕는 시설의 이름은 무엇인가요?,"[""독도등대"", ""접안시설"", ""담수화 시설""]",1,위치와 기능을 함께 읽으면 동도의 독도등대를 찾을 수 있어요.,"[""위치와 기능을 함께 읽으면 동도의 독도등대를 찾을 수 있어요."", ""접안시설은 배가 섬에 닿는 공간이며 빛을 보내는 등대와 달라요."", ""담수화 시설은 바닷물을 처리하는 설비예요.""]","독도등대는 동도에 있으며, 배가 바다에서 위치를 알아보는 데 도움을 주어요.",동도 시설 안내: 등대 — 항해를 돕는 빛 / 접안시설 — 배가 닿는 곳 / 담수시설 — 생활에 쓸 물을 만드는 설비.,,,https://dokdo.mofa.go.kr/kor/introduce/facility.jsp
920104,910104,6,4,3,독도에서 배의 위치 파악과 섬에 닿는 일을 각각 돕는 시설은 무엇인가요?,"[""접안시설 → 등대"", ""등대 → 접안시설"", ""담수시설 → 주민숙소""]",2,"등대는 항해 중 위치를 알아보게 하고, 접안시설은 실제로 배가 닿게 해요.","[""두 시설의 기능을 바꿔 놓았어요."", ""등대는 항해 중 위치를 알아보게 하고, 접안시설은 실제로 배가 닿게 해요."", ""두 시설은 물과 생활 공간을 제공하며 항해 표지와 접안 기능은 아니에요.""]","독도등대는 동도에 있으며, 배가 바다에서 위치를 알아보는 데 도움을 주어요.","배가 독도 가까이 왔어요. 먼저 항해 표지로 위치를 확인하고, 입도가 허용되면 지정된 곳에 배를 댑니다. 두 단계에 해당하는 시설을 순서대로 골라요.",,,https://dokdo.mofa.go.kr/kor/introduce/facility.jsp
920105,910105,6,1,1,일반 탐방객이 배에서 내리는 독도 선착장은 어느 큰 섬에 있나요?,"[""동도"", ""서도""]",1,입도 안내에서 일반 탐방객의 관람 공간은 동도 선착장으로 안내해요.,"[""입도 안내에서 일반 탐방객의 관람 공간은 동도 선착장으로 안내해요."", ""서도는 일반 탐방의 기본 하선 장소로 안내되지 않아요.""]",독도의 주요 접안시설은 동도에 있으며 배가 섬에 닿는 공간이에요.,,,,https://dokdo.mofa.go.kr/kor/introduce/facility.jsp | https://dokdo.mofa.go.kr/kor/introduce/residence.jsp
920106,910106,6,2,2,독도의 ‘접안시설’은 무엇을 하는 곳인가요?,"[""헬기가 착륙하는 곳"", ""밤에 빛으로 위치를 알리는 곳"", ""배가 섬에 닿고 사람이 내리는 곳""]",3,접안은 배를 육지나 시설에 대는 일이에요.,"[""헬기가 내리는 곳은 헬기장이며 선박 접안시설과 달라요."", ""그 기능은 등대의 항해 표지 역할이에요."", ""접안은 배를 육지나 시설에 대는 일이에요.""]",독도의 주요 접안시설은 동도에 있으며 배가 섬에 닿는 공간이에요.,,,,https://dokdo.mofa.go.kr/kor/introduce/facility.jsp | https://dokdo.mofa.go.kr/kor/introduce/residence.jsp
920107,910107,6,3,3,시설 안내에서 길이 80m로 소개된 동도 시설은 무엇인가요?,"[""접안시설"", ""등대"", ""주민숙소""]",1,자료의 80m는 동도 접안시설 길이에 붙어 있어요.,"[""자료의 80m는 동도 접안시설 길이에 붙어 있어요."", ""자료에서 80m를 등탑 높이로 제시한 것이 아니에요."", ""주민숙소는 서도 시설이며 80m 접안시설과 다릅니다.""]",독도의 주요 접안시설은 동도에 있으며 배가 섬에 닿는 공간이에요.,"동도 시설 자료: 접안시설 길이 80m. 등대와 경비대도 동도에 있으며, 주민숙소는 서도에 있다.",,,https://dokdo.mofa.go.kr/kor/introduce/facility.jsp | https://dokdo.mofa.go.kr/kor/introduce/residence.jsp
920108,910108,6,4,3,‘80m 접안시설’과 ‘두 섬 사이 151m’의 측정 대상은 어떻게 다른가요?,"[""둘 다 동도에서 서도까지 가는 거리"", ""80m는 시설 길이, 151m는 가장 가까운 해안 사이 거리"", ""80m는 동도 높이, 151m는 서도 높이""]",2,서로 다른 대상을 잰 값이므로 같은 길이라고 생각하거나 연결해서 더하지 않아요.,"[""80m는 동도 접안시설의 길이예요."", ""서로 다른 대상을 잰 값이므로 같은 길이라고 생각하거나 연결해서 더하지 않아요."", ""두 값 모두 이 자료에서는 높이를 뜻하지 않아요.""]",독도의 주요 접안시설은 동도에 있으며 배가 섬에 닿는 공간이에요.,"시설 자료: 동도 접안시설 80m.
지형 자료: 동도와 서도의 최근접 해안 사이 약 151m.",,,https://dokdo.mofa.go.kr/kor/introduce/facility.jsp | https://dokdo.mofa.go.kr/kor/introduce/residence.jsp
920109,910109,6,1,1,독도 주민숙소는 어느 큰 섬에 있나요?,"[""동도"", ""서도""]",2,주민숙소는 서도에 있는 생활 시설이에요.,"[""동도에는 등대와 경비대 등이 있지만 질문의 주민숙소는 서도에 있어요."", ""주민숙소는 서도에 있는 생활 시설이에요.""]",독도의 주민숙소는 서도에 있어요.,,,,https://dokdo.mofa.go.kr/kor/introduce/facility.jsp | https://www.mof.go.kr/doc/ko/selectDoc.do?bbsSeq=27&docSeq=20937&menuSeq=929
920110,910110,6,2,2,서도 주민숙소의 주된 기능은 무엇인가요?,"[""배의 위치를 알리는 항해 표지"", ""헬기 착륙 공간"", ""사람이 머무는 생활 공간""]",3,이름 그대로 독도에서 사람이 생활하는 공간으로 소개돼요.,"[""빛으로 배를 안내하는 것은 등대의 기능이에요."", ""헬기장은 착륙 시설이며 주민숙소와 다릅니다."", ""이름 그대로 독도에서 사람이 생활하는 공간으로 소개돼요.""]",독도의 주민숙소는 서도에 있어요.,,,,https://dokdo.mofa.go.kr/kor/introduce/facility.jsp | https://www.mof.go.kr/doc/ko/selectDoc.do?bbsSeq=27&docSeq=20937&menuSeq=929
920111,910111,6,3,3,시설 목록에서 서도에 속하는 항목은 무엇인가요?,"[""주민숙소"", ""독도등대"", ""독도경비대""]",1,목록에서 주민숙소의 섬이 서도로 표시돼요.,"[""목록에서 주민숙소의 섬이 서도로 표시돼요."", ""목록에서 등대는 동도 시설이에요."", ""목록에서 경비대는 동도 시설이에요.""]",독도의 주민숙소는 서도에 있어요.,"동도: 독도등대, 독도경비대.
서도: 주민숙소.",,,https://dokdo.mofa.go.kr/kor/introduce/facility.jsp | https://www.mof.go.kr/doc/ko/selectDoc.do?bbsSeq=27&docSeq=20937&menuSeq=929
920112,910112,6,4,4,‘독도의 생활 시설은 모두 동도에 있다’는 설명을 고칠 근거는 무엇인가요?,"[""등대가 동도에 있다"", ""주민숙소가 서도에 있다"", ""접안시설이 동도에 있다""]",2,서도 생활 시설의 구체적인 사례가 있으므로 ‘모두 동도’라는 설명은 틀려요.,"[""동도 시설의 사례만으로는 ‘모두 동도’라는 주장을 고칠 수 없어요."", ""서도 생활 시설의 구체적인 사례가 있으므로 ‘모두 동도’라는 설명은 틀려요."", ""이 사실도 동도 시설의 사례이므로 서도의 시설을 보여주지 못해요.""]",독도의 주민숙소는 서도에 있어요.,시설 확인: 주민숙소 — 서도 / 등대·경비대·주요 접안시설 — 동도.,,,https://dokdo.mofa.go.kr/kor/introduce/facility.jsp | https://www.mof.go.kr/doc/ko/selectDoc.do?bbsSeq=27&docSeq=20937&menuSeq=929
